index,tweet_id,veracity,text,favorite_count,retweet_count,created_at
100003,1248637084010774529,false,Nearly 3-In-5 Right-Wing News Viewers Still Believe COVID-19 Is Just Like The Flu https://t.co/SPwgRwoDaV с помощью @periclesukraine,0,0,2020-04-10 15:40:54+00:00
100003,1248605782813392896,false,"Nearly 3-In-5 Right-Wing News Viewers Still Believe COVID-19 Is Just Like The Flu
https://t.co/8IPfbi4i5q",33,16,2020-04-10 13:36:31+00:00
100003,1243278554487336960,false,Covid19 https://t.co/2BRnux8j1Q What is covid19? Covid19 is going all around the world right now so 20% of the worl… https://t.co/qH2yXJdorA,0,0,2020-03-26 20:48:01+00:00
100003,1245736072799191041,false,"@Eksopolitiikka he's been spreading dangerous trumpian lies the ""covid-19 is just like the flu!""- I hope he gets in… https://t.co/pvgLGToLjb",0,0,2020-04-02 15:33:19+00:00
100003,1248606193335119877,false,"The more conservative news you watch, the more likely you are to be misinformed about basic information when it com… https://t.co/kSDTywBv1W",7,3,2020-04-10 13:38:09+00:00
100003,1245128668277596162,false,"Now, which idiot said COVID 19 is just like the flu? #TrumpPressConf https://t.co/zr0rdmdv0Z",2,0,2020-03-31 23:19:42+00:00
100003,1243543789018451968,false,"Uh, for those people who think COVID-19 is “just like the flu,” I don’t think it causes 2000 deaths in 12 weeks!… https://t.co/er5X1rQEJI",0,0,2020-03-27 14:21:57+00:00
100003,1246513904039190529,false,"@robinbull1 I have never said COVID-19 is just like the 'flu.

You stated: ""There is no treatment or cure for COVID… https://t.co/W8Ahuz0ZR0",0,0,2020-04-04 19:04:08+00:00
100003,1241430485626163200,false,In case any of you still think COVID-19 is just like the flu: https://t.co/DfdZpefhVu,0,0,2020-03-21 18:24:27+00:00
100003,1240442303241752577,false,@AbolishMalarkey @koaleszenz That’s a bad one because it promotes the dangerous misconception that COVID-19 is “just like the flu.,0,0,2020-03-19 00:57:46+00:00
100003,1241509548910936065,false,"@LuluBowen1 @don_fejak @RealJamesWoods God gawd- you also seem to think Covid-19 is just like the flu, so... enjoy… https://t.co/vtmNhbgwCO",0,0,2020-03-21 23:38:37+00:00
100003,1241037353210216449,false,Ask POTUS and his GOP cronies then spread the word of these scoundrels to all those who depend on FOX for informati… https://t.co/Wijec5oQgS,0,0,2020-03-20 16:22:17+00:00
100003,1238473326324060160,false,"@__gaciria And this is the Moroccan Prime Minister saying that the Covid_19 is just like the flu 🤦🏻‍♀️
 https://t.co/pQJm1Wfqhs",2,0,2020-03-13 14:33:45+00:00
100003,1238143220321783815,false,"It's reached a point where every time someone says shit like ""Covid-19 is just like the flu, it's all just media ge… https://t.co/BIPB1xqUYW",25,0,2020-03-12 16:42:01+00:00
100003,1238292052380733445,false,Agree with @ahmad_abuheija ! I dont understand how people are still saying #Covid_19 is just like the flu! We need… https://t.co/hMwLweMHiH,1,0,2020-03-13 02:33:26+00:00
100003,1239366606326661121,false,@SpencerJCox @UtahCoronavirus This is a red-state that consumes foxnews. Foxnews has been saying covid-19 is just l… https://t.co/EB1a6DG8Ql,3,0,2020-03-16 01:43:19+00:00
100003,1239788559604813824,false,"@Sophieresists @merileedkarr You did the smart and prudent thing. Let’s say, and I don’t subscribe to this, that Co… https://t.co/oVk4eR43LH",3,0,2020-03-17 05:40:01+00:00
100003,1241380159917379587,false,FACT - CDC estimates that COVID-19 may be 10x those numbers. I get tired of retweeting that because so many are tie… https://t.co/eqblyh4jy8,11,8,2020-03-21 15:04:28+00:00
100003,1240237378041778176,false,"For those who think COVID-19 is “just like the flu”, “flu kills more”, “the panic is more dangerous”, “herd immunit… https://t.co/7tv91m75my",24,8,2020-03-18 11:23:28+00:00
100003,1238416472600387584,false,@vcbarbie Please please!  Had an hour convo wit my homie the other night trying to correct his faulty thought proce… https://t.co/hokm613fQI,1,0,2020-03-13 10:47:50+00:00
100003,1238147333428109313,false,"The other day, someone on Twitter asked how to get through to people who think COVID-19 is just like the flu. One w… https://t.co/m40XlM75x9",0,0,2020-03-12 16:58:22+00:00
100003,1241805420181757957,false,"Apparently, when Trump became president, he got rid of all of his security experts and intel. and decided to take C… https://t.co/DmZApq6a26",43,13,2020-03-22 19:14:18+00:00
100003,1239745485088460808,false,"people out here saying the COVID-19 is just like the flu so why are we making it such a big deal ,while immediate r… https://t.co/0pvdYt8mbT",0,1,2020-03-17 02:48:51+00:00
100003,1238109364155592706,false,@jeonbubbles covid 19 is just like the flu. its only fatal if your immune system isnt strong enough to fight it,0,0,2020-03-12 14:27:30+00:00
100003,1241915623615205379,false,"One ignorant argument, under the erroneous assumption that COVID-19 is ""just like the flu,"" is ""we'll get it, get i… https://t.co/91wl0w85NM",1,0,2020-03-23 02:32:13+00:00
100003,1238434278318497793,false,"For those of you saying, COVID-19 is just like the flu. Symptom wise, sure. #COVIDー19 https://t.co/xHVSgyreuZ",2,1,2020-03-13 11:58:35+00:00
100003,1240416087289802753,false,"Let's dispel the notion that ""novel COVID-19 is just like the flu"".  Sharing this striking comparison of #Flu,… https://t.co/vqDxqLc940",23,18,2020-03-18 23:13:35+00:00
100003,1241047112978137088,false,To those that think COVID-19 is just like the flu... Not trying to scaremonger but you should see what is happening… https://t.co/Tm4fKIKtiY,4,0,2020-03-20 17:01:03+00:00
100003,1241059746351898630,false,@SteveKettmann @SteveSchmidtSES I want to know where they pull their sample for the polls. Are these the same willf… https://t.co/JjZ7LJvSLs,1,0,2020-03-20 17:51:15+00:00
100003,1242958695933169665,false,"4. COVID-19 is just like the flu
SARS-CoV-2 definitely has flu like symptoms- aches, fever, and cough. both COVID-1… https://t.co/R09dBaB6gl",3,2,2020-03-25 23:37:00+00:00
100003,1242133530328682503,false,"@GovHolcomb 
This COVID- 19 is just like the flu. You guys are saying there is all these death due to "" COVID- 19"" .",0,0,2020-03-23 16:58:06+00:00
100003,1242669446478671872,false,"Ah, yes, COVID-19 is just like the flu. In fact, every year, large swaths of life grind to a halt and also famous p… https://t.co/u9vIIcUxo6",28,1,2020-03-25 04:27:38+00:00
100003,1239939417873231873,false,"For everyone who says COVID-19 is “just like the flu”:
15-30x more dangerous 
Those at risk, ie people with autoimm… https://t.co/ce9mhNlQq0",2,0,2020-03-17 15:39:28+00:00
100003,1240110805384933376,false,For people who think that COVID-19 is “just like” the flu and will pass on its own... https://t.co/YMRVdrSauq,1,0,2020-03-18 03:00:30+00:00
100003,1242923237366886400,false,@JoyAnnReid General Dentist in my building is full on MAGA. He thinks COVID-19 is just like the flu and basically a… https://t.co/VLvsLf3Wwp,0,0,2020-03-25 21:16:06+00:00
100003,1239206682980429824,false,"Trump said COVID-19 is just like the flu &amp; contained

Scientist Dr. Fauci says it will get much worse

Only 40% of… https://t.co/idASP78oPR",92,33,2020-03-15 15:07:51+00:00
100003,1241433906144051200,false,"@RobbyVikaro Look at these two OLD GEEZERS, They Tell 🇺🇸👥HOW SMART THEY ARE
FLOODING 🇺🇸 With LIES
#coronavirus is a… https://t.co/OrDb0pjQ9F",0,0,2020-03-21 18:38:02+00:00
100003,1241677190686793728,false,"Anyone who is still saying COVID-19 is “just like the flu” should read this. Scary stuff:
https://t.co/EvtMwp7QOQ",0,0,2020-03-22 10:44:46+00:00
100003,1238234110818222081,false,@washingtonpost And FauxNews and others keep stating that COVID-19 is “just like the flu”. #TrumpVirus #TrumpVirusTestingFailure,0,0,2020-03-12 22:43:11+00:00
100003,1241890738755047424,false,"Terrifying piece by @ManvBrain on what coronavirus does to your body. 

Everyone who still thinks Covid-19 is ""just… https://t.co/jA23Qn3WQk",64,78,2020-03-23 00:53:19+00:00
100003,1241132046598184966,false,Saying #Covid_19 Is just like the flu is the same as saying Irritable Bowel Disease is just like Bowel Cancer. Both… https://t.co/z26sMMb4Jo,0,0,2020-03-20 22:38:33+00:00
100003,1239364458654453765,false,For all who are still delusional enough to think COVID-19 is just like the flu or common cold: https://t.co/jicJ0rFVJT,1,0,2020-03-16 01:34:47+00:00
100003,1241044399053774848,false,"Covid-19 is just like the flu……. TL;DR: twice as infectious, hospitalises 10 times more, at least 10 times higher m… https://t.co/mp2Kwk4NQY",0,0,2020-03-20 16:50:16+00:00
100001,1238131052582928385,false,"COVID-19 is just like the flu

Only older adults and young people are at risk coronaviruses can infect people of an… https://t.co/ApcgSTtCEa",0,0,2020-03-12 15:53:40+00:00
100003,1238131052582928385,false,"COVID-19 is just like the flu

Only older adults and young people are at risk coronaviruses can infect people of an… https://t.co/ApcgSTtCEa",0,0,2020-03-12 15:53:40+00:00
100003,1242115665496080385,false,"@alanklement @realDonaldTrump Our president goes on TV to say Covid-19 is just like the Flu, that it's all a chines… https://t.co/R1qnVFcYST",0,0,2020-03-23 15:47:06+00:00
100003,1238697210872647680,false,"When people tell me that COVID-19 is just like the flu, or just a bit worse or less bad, I tell them either one cou… https://t.co/IFawjvZNM6",2,0,2020-03-14 05:23:23+00:00
100003,1241095065986048007,false,"To me #Covid_19 is just like the flu! 
BUT as there is no vaccine ready  I accept the measures, stick to the rules… https://t.co/zvcXZgIzoK",1,0,2020-03-20 20:11:36+00:00
100003,1241895592835637248,false,"The White House and the media lies to millions of people, these people think they think for themselves, trump and f… https://t.co/pZnDVpJSYc",1,0,2020-03-23 01:12:37+00:00
100003,1238219019842281473,false,"COVID-19 is just like the flu. It was first discovered in 2003 as SARS, mutated into MERS-CoV into 2012 and now mut… https://t.co/PEaw5mvXYX",2,0,2020-03-12 21:43:13+00:00
100003,1238982625064374272,false,"wow covid 19 is just like the flu huh? can we have an ORIGINAL virus for once, something that makes your lungs expl… https://t.co/zcKuGAe285",7,0,2020-03-15 00:17:31+00:00
100003,1239176297886203906,false,In #AL I still hear ppl TODAY that Covid 19 is just like the flu or is a bunch of Dem shenanigans?? We need a major… https://t.co/uhDr6ddzc2,0,0,2020-03-15 13:07:06+00:00
100003,1238233761885515776,false,@YeahIsa21707928 Smart! I have a work friend who has tickets to a Post Malone concert this weekend and she’s livid… https://t.co/u1We3dkfhH,0,0,2020-03-12 22:41:48+00:00
100003,1239500988328726528,false,"@MadamEarth @ox_jakeox Mine says Covid_19 is just like the flu
Told him hes no welcome in my home until its all over",3,0,2020-03-16 10:37:19+00:00
100003,1240394474536210436,false,@Fxhedgers But Elon said COVID-19 is just like the flu...,4,1,2020-03-18 21:47:42+00:00
100003,1240644356668702721,false,If you’re still saying that COVID-19 is just like the flu please look around and tell me when we’ve ever closed everything for the flu lol,2,0,2020-03-19 14:20:39+00:00
100003,1241490217217011718,false,@Diggrich_ @IllMortalDeity @King_Of_Bait @willchamberlain Show me an American physician who says we should be going… https://t.co/QBOT1qRAo6,0,0,2020-03-21 22:21:48+00:00
100003,1239520383088250882,false,#FlattenTheCurve is important! I am stunned there are people still trying to go out b/c they believe Covid-19 is ju… https://t.co/TgkCFTxzpG,0,0,2020-03-16 11:54:23+00:00
100003,1239934630905753600,false,what makes y’all qualified to say covid-19 is “just like the flu” are y’all microbiologists? shut the hell up,31,5,2020-03-17 15:20:27+00:00
100003,1240051588695093248,false,Why do u ppl keep saying COVID-19 is just like the flu ???,1,0,2020-03-17 23:05:12+00:00
100003,1242213785487781892,false,"For anyone STILL who thinks Covid-19 is just like the flu:
-From Oct 1, 2019 to Feb 1,2020 (4months) the flu killed… https://t.co/QPprFl6Hwk",9,0,2020-03-23 22:17:00+00:00
100003,1238325240536551424,false,For those who think that #Covid_19 is just like the #flu  think again (stats from Italy) https://t.co/w2YqpSreIz,0,0,2020-03-13 04:45:18+00:00
100003,1240647300025929734,false,"Math to consider for those who think or say Covid-19 is just like the flu, which kills roughly 30k - 60k Americans… https://t.co/LOT6hkEGiK",3,2,2020-03-19 14:32:21+00:00
100003,1241477679167057920,false,"@TheRickWilson It HAS to, right? I asked this early-whether there will be proportionately more GOP deaths than Demo… https://t.co/NOAikChFUT",0,0,2020-03-21 21:31:58+00:00
100003,1242139277154299911,false,"@likaluca Yes, scary indeed but a must read for those that thinks covid-19 is just like the flu .. and/or is a joke.  Stay home.",0,0,2020-03-23 17:20:56+00:00
100003,1238248638528327680,false,I just realize: what if COVID-19 is just like the flu (which freaked everyone out back in the 18th Century?) and th… https://t.co/YX0Lq5nswe,0,0,2020-03-12 23:40:55+00:00
100003,1239411377262833664,false,"@Grayman1995 @mtracey I agree, the media has major culpability for them not being trusted... but I also understand… https://t.co/vVTdKiYT2r",0,0,2020-03-16 04:41:14+00:00
100003,1242991951701356546,false,"@gunsnrosesgirl3 “COVID-19 is just like the flu.” In a nation run by an anti-science cabal oozing with sycophancy,… https://t.co/XBN0iYxvn4",0,0,2020-03-26 01:49:09+00:00
100003,1239334321326096384,false,@16NationalChamp @cloudypeeps @sxsw I have to ask... do you still think we should have held SXSW because COVID-19 is just like the flu? :P,0,0,2020-03-15 23:35:02+00:00
100003,1238204465624170497,false,People on my facebook saying this is all an overreaction that the media is pushing and COVID-19 is just like the fl… https://t.co/vxphlrQvBx,62,4,2020-03-12 20:45:23+00:00
100003,1240815953702723584,false,"Informed News Outlets: ""Just stay calm, wash your hands, and try to stay home ! Covid-19 is just like the flu but a… https://t.co/QoNbiw0JZx",1,0,2020-03-20 01:42:31+00:00
100003,1240069499132338176,false,@realDonaldTrump Will you be calling it the American Virus when it starts here?   Good move on recounting your stat… https://t.co/czUhiw3TTD,0,0,2020-03-18 00:16:22+00:00
100003,1238780984415444992,false,Just wanted everyone to know Kendall Jenner just said that Covid-19 is just like the flu. So I hope she gets it so… https://t.co/ErSr67GbQO,2,0,2020-03-14 10:56:16+00:00
100003,1241509907259523072,false,Please #share this story/video widely - especially with friends/family who think #Covid_19 is “just like the flu” -… https://t.co/wU6wDHVhi8,7,8,2020-03-21 23:40:02+00:00
100003,1238283423699140608,false,@LesleyMillercyp @WJimmy1977 @silviast9 It wasn't ME claiming COVID-19 is just like the flu. I responded solely wit… https://t.co/cUaDbmDP8p,0,0,2020-03-13 01:59:09+00:00
100003,1241791031240253444,false,"Still think that COVID-19 is ""just like the flu"" and ""only affects older people""? Watch this video and then think a… https://t.co/B65ST33Mpj",1,3,2020-03-22 18:17:07+00:00
100003,1240322732115611649,false,"Valuable chart to share with anyone who still thinks COVID-19 is ""just like the flu"" https://t.co/q3KaZHPgSu",0,0,2020-03-18 17:02:38+00:00
100003,1239374019633217536,false,"MISCONCEPTIONS

 1.) COVID-19 is just like the flu/another strain of the flu.

 2.) COVID-19 is not as infectious n… https://t.co/hci6eDevAi",0,0,2020-03-16 02:12:47+00:00
100003,1239975942820229129,false,"I still have friends on Facebook insisting COVID-19 is:

• Just like the flu
• No worse than H1N1
• Media hysteria… https://t.co/JZG6jbZh8Y",31,0,2020-03-17 18:04:37+00:00
100003,1241806978260914183,false,Here is a handy graphic to share the next time someone wants to tell you that COVID-19 is just like the flu https://t.co/QzZ219vVs5,2,1,2020-03-22 19:20:29+00:00
100003,1242088874924441602,false,"@e_veritas_unum @FelixYriarte @TheWillRogers @Voyboy You responded to my argument by claiming that:
1- I argued tha… https://t.co/S7W8f5xll2",0,0,2020-03-23 14:00:39+00:00
100003,1239630187282628608,false,natural selection is defined by the ppl who say COVID-19 is just like the flu,1,0,2020-03-16 19:10:42+00:00
100003,1238475259831033856,false,"For those people saying COVID- 19 is just like the flu pandemic: sure, except that that during the flu pandemic a c… https://t.co/1sMIn61xZu",4,0,2020-03-13 14:41:26+00:00
100003,1240341381773549568,false,"Dr. Gold: Discussed how vital it is to pass information quickly.

Now wants to discuss some rumors that need dispel… https://t.co/HLLrj7vR79",9,1,2020-03-18 18:16:44+00:00
100003,1239758275555422209,false,"@realDonaldTrump 

If 50% of the patients in France are under 50 years of age, why the continued disinformation in… https://t.co/LLUChSuA1K",0,0,2020-03-17 03:39:41+00:00
100003,1239884875337011202,false,"@CWinton83 @SwissMom49 @mysticalblends @Baligubadle1 @funder @realDonaldTrump So, Corey, you are an infectious dise… https://t.co/cB91t8ot0C",0,0,2020-03-17 12:02:44+00:00
100003,1239024489398222848,false,"But, sporting events, concerts, Disney are all closed for a reason. COVID-19 is just like the flu. Realistically we… https://t.co/ITJsqiHjln",0,0,2020-03-15 03:03:52+00:00
100003,1238486277483376643,false,"I get people who want to remain calm over this situation but stop saying COVID-19 is “just like the flu”, the flu k… https://t.co/sxsfA1RKf3",5,1,2020-03-13 15:25:13+00:00
100003,1238512387248009216,false,We must dispel the myth that COVID-19 is just like the flu. Here’s a handy infographic to explain why it’s not. (Th… https://t.co/ZGS0Ib0EOk,7,4,2020-03-13 17:08:58+00:00
100003,1239510439920316416,false,@SamHeughan The headline of this article seems misleading and is a bit irresponsible as it perpetuates the false be… https://t.co/s69EaLTmGM,8,0,2020-03-16 11:14:52+00:00
100003,1240806532226461696,false,@thehill PATHETIC. Shifting blame to governors. The man who said COVID-19 is just like the flu.,7,1,2020-03-20 01:05:05+00:00
100003,1240338805187465217,false,everyone saying COVID-19 is just like the flu sound ignorant as fuck. when have entire countries shut down due to t… https://t.co/V1Nvuqfr8L,2,1,2020-03-18 18:06:30+00:00
100005,1243514400851611648,false,"Cats and dogs spread coronavirus

Currently, there is little evidence that SARS-CoV-2 can infect cats and dogs. How… https://t.co/MJjcY3Klf0",0,0,2020-03-27 12:25:11+00:00
100003,1235510683179061249,false,DT wants to defraud Americans into believing COVID-19 is just like the flu where you can even go to work &amp; with tim… https://t.co/p6wu1nfdie,0,0,2020-03-05 10:21:16+00:00
100003,1237724825843572742,false,"@gtconway3d My neighbor, a committed Trumper, told me the cornoravirus [COVID-19] is just like the flu; nothing to… https://t.co/UbRk7l2hql",8,1,2020-03-11 12:59:28+00:00
100007,1244286066460418049,false,Do hand dryers kill coronavirus? Does garlic protect you? Health experts have answers https://t.co/tdzgLLMzF1 https://t.co/fE4PClaozi,0,0,2020-03-29 15:31:30+00:00
100007,1245764856835342338,false,"Do hand dryers kill coronavirus? What about gargling water? Lemon juice!?

Doctors @DrRitaIssa and @timeshpillay ar… https://t.co/6B8NMMJdZ2",34,14,2020-04-02 17:27:41+00:00
100005,1242958697606733824,false,"6. Cats and dogs spread coronavirus
Currently, very little evidence. However, in Hong Kong, a Pomeranian whose owne… https://t.co/oQeuMJRhm9",2,1,2020-03-25 23:37:01+00:00
100003,1237461765564387328,false,"Ah. So there's going to be socialism for oil executives, billionaires. But, Covid-19 is just like the flu. It doesn… https://t.co/bziPhj7z5Y",0,1,2020-03-10 19:34:10+00:00
100003,1236672699075825664,false,"@Mikeggibbs But he didn't directly say, or even hint at, that COVID-19 is just like the flu. And the medical advice… https://t.co/rxRnKKP9VW",0,0,2020-03-08 15:18:42+00:00
100003,1237037722042155009,false,@realDonaldTrump So @tedcruz you don't need to self quarantine your buddy thinks you're perfectly fine and covid-19… https://t.co/mfcJIpg0sE,0,0,2020-03-09 15:29:10+00:00
100003,1237965748372299777,false,@AOC 4/Tell the truth.  I have watched Press Conferences where completely wrong information was provided to the pub… https://t.co/2yt5SAii9s,0,0,2020-03-12 04:56:49+00:00
100003,1232831704345251840,false,"Trump says COVID-19 is just like the flu. 

Flu mortality is about 14.3 per 100,000 cases.

COVID-19 mortality is c… https://t.co/VIAb2wZUb5",131,75,2020-02-27 00:55:57+00:00
100003,1235267210974613504,false,"My grandmother watches Fox so she thinks the CoVID-19 is “just like the flu.” 

It’s 34x more deadly, 148x more dea… https://t.co/XZT8D0qziJ",12,9,2020-03-04 18:13:47+00:00
100004,1252654573166051329,false,@kreees @Hsweeney_4 @benshapiro So you’re saying everyone with covid-19 dies? What’s the mortality rate? And what’s… https://t.co/mf8KjTcLq8,0,0,2020-04-21 17:44:58+00:00
100003,1237932914362454019,false,"@Smith31Kev Great source of information for anyone who thinks COVID-19 is just like the flu:
https://t.co/4ypfAVSWwE",0,0,2020-03-12 02:46:21+00:00
100003,1232227557900259330,false,"@acarrillonews So if, #Covid_19 is, “just like the flu.”  Why are we seeing massive quarantines now?",0,0,2020-02-25 08:55:18+00:00
100003,1238089078530347018,false,"Right, just so I'm clear on this, Covid-19 is just like the flu yea?",1,0,2020-03-12 13:06:53+00:00
100003,1233758272718622721,false,@MyNameIsMatt12 @jaketapper You are 1/2 correct thousand already infected  which means mortality rate is provably l… https://t.co/RYClASPB3R,0,0,2020-02-29 14:17:48+00:00
100005,1245384783867400198,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 5:
Cats and dogs spread Coronavirus..... true or false?",2,1,2020-04-01 16:17:25+00:00
100003,1237552188215283715,false,"everyone: COVID-19 is just like the flu!!! Stop freaking out! 
PSA: And the flu can just as easily kill people like… https://t.co/GfDzqZY3ER",1,0,2020-03-11 01:33:28+00:00
100003,1238089317802795008,false,"@MSNBC @SavannahGuthrie ""Irresponsible rhetoric""??
Remember Trump saying COVID-19 is just like the flu?
Remember Pe… https://t.co/fZMlyVNpKd",6,4,2020-03-12 13:07:50+00:00
100003,1233757539231322112,false,@jaketapper COVID-19 is just like the flu. STOP scaring people.  This is insane. You guys are clowns.,0,0,2020-02-29 14:14:54+00:00
100003,1236276515135840256,false,"People keep saying that COVID - 19 is just like the flu, lmao yea like the flu until hospitals can't take care of y… https://t.co/EmAZkF9R0m",4,0,2020-03-07 13:04:24+00:00
100003,1237582027437641734,false,got back on snapchat and first thing i see is some dumbass saying covid-19 is just like the flu 😔 https://t.co/gt0dTfIrPc,0,0,2020-03-11 03:32:03+00:00
100003,1237511967499104257,false,Im tired of people saying that covid-19 is just “like the flu” and that “heaps more people die with the flu” uhhh y… https://t.co/MFoewLpmnR,0,0,2020-03-10 22:53:39+00:00
100003,1237804934759882754,false,"Anyone telling you that COVID-19 is just like the flu 

1. Does not know what they are talking about

2. Is not up… https://t.co/f78lBjxrGG",189,51,2020-03-11 18:17:48+00:00
100003,1234566237314666496,false,"@PlanetFPLPod To suggest COVID-19 is just like the flu is to buy in to disinformation fellas.
For example, COVID-19… https://t.co/kM4kqNcC4P",2,0,2020-03-02 19:48:22+00:00
100003,1236097805074169856,false,"For anyone who says Covid-19 is ""just like the flu"" or over-exaggerated . Also for people on the opposite end of th… https://t.co/cixbKf0cLl",1,0,2020-03-07 01:14:16+00:00
100003,1237621647005249537,false,"If you continue to think that Covid-19 is just like the ‘flu, I urge you to listen to this podcast. #COVID19  https://t.co/8I2Vai25DB",1,0,2020-03-11 06:09:29+00:00
100003,1236492307790102528,false,"For anyone tired of hearing people saying COVID-19  ""is just like the flu"" or ""is not as lethal as the flu"", send t… https://t.co/6n5pko30em",11,3,2020-03-08 03:21:53+00:00
100003,1237534484406263808,false,why are schools closing for a virus I literally do not get it...COVID-19 is just like the flu why are we flipping t… https://t.co/yT4CnHRWy5,19,1,2020-03-11 00:23:08+00:00
100004,1236691906211598337,false,"@AliRuhiali1983 Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses… https://t.co/V9nk0IkZbM",1,1,2020-03-08 16:35:01+00:00
100005,1236691906211598337,false,"@AliRuhiali1983 Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses… https://t.co/V9nk0IkZbM",1,1,2020-03-08 16:35:01+00:00
100004,1236627980086108161,false,"Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in the body
2. E… https://t.co/tY8yUGWMzP",5,4,2020-03-08 12:21:00+00:00
100005,1236627980086108161,false,"Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in the body
2. E… https://t.co/tY8yUGWMzP",5,4,2020-03-08 12:21:00+00:00
100003,1238084679728795649,false,"If you think #Covid_19 is “just like the flu”, do the world a favor and just keep it to yourself for the next month… https://t.co/SxNLP09WVN",1,1,2020-03-12 12:49:24+00:00
100003,1236758341143199753,false,"https://t.co/mlATClt3bA
""Covid-19 is just like the flu!""
Let's compare.
""the severe flu season of 2017-2018 ... (le… https://t.co/PAVIarNKPo",2,1,2020-03-08 20:59:01+00:00
100003,1238038429738426368,false,"@kurteichenwald Prudent &amp; protective dad. We can't rely on incompetent/ negligent #Leadershit to save any of us.
Hu… https://t.co/xLuhObyOQC",0,0,2020-03-12 09:45:37+00:00
100003,1237169826919055361,false,I don’t understand how people can think COVID-19 is just like the flu...it is a mutation that is only 3 months old… https://t.co/1UtVs7haiT,3,0,2020-03-10 00:14:06+00:00
100003,1228240335031107584,false,But tell me how Covid-19 is just like the flu. https://t.co/7lbhmIVRML,0,0,2020-02-14 08:51:30+00:00
100003,1232827951625986050,false,"Over in the US 🇺🇸, the president informed us that COVID-19 is “just like the flu.” Nothing to worry about. Do what… https://t.co/aOWyrIFwqP",0,0,2020-02-27 00:41:03+00:00
100007,1245385912902615040,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 7.
Hand dryers kill Coronavirus........ true or false?",3,2,2020-04-01 16:21:54+00:00
100005,1241350499636367360,false,Who is now spreading this  unscientific claim that pets (cats and dogs) spread #coronavirus and inturn abandoning t… https://t.co/7wWtkEwlOe,29,8,2020-03-21 13:06:36+00:00
100003,1233756443280642058,false,@AOC OMG if you understood anything about science you would know COVID-19 is just like the flu.        PLEASE stop… https://t.co/3rgV8jcotO,0,0,2020-02-29 14:10:32+00:00
100005,1243969054139797506,false,"3. Cats and dogs spread coronavirus\

Currently, there is little evidence that SARS-CoV-2 can infect cats and dogs.… https://t.co/kCTYDVp3Zs",0,0,2020-03-28 18:31:48+00:00
100003,1232894774207664128,false,"A 6th thought on the news conference:

Trump said COVID-19 is just like the flu.

Current death rate  for flu is 0.… https://t.co/tGvbC3AD0Y",0,1,2020-02-27 05:06:34+00:00
100003,1232824430021079040,false,POTUS: “[COVID-19] is just like the flu. And pretty soon we’ll have a flu shot for it.” Pretty sure it doesn’t work… https://t.co/7wUv5TrCIR,2,0,2020-02-27 00:27:03+00:00
100004,1236692357476691968,false,"@imVkohli Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in the… https://t.co/n0J5yX9hqP",1,0,2020-03-08 16:36:49+00:00
100005,1236692357476691968,false,"@imVkohli Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in the… https://t.co/n0J5yX9hqP",1,0,2020-03-08 16:36:49+00:00
100004,1236691668356796416,false,"@IvankaTrump Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in… https://t.co/EIy0EVBJB9",1,0,2020-03-08 16:34:05+00:00
100005,1236691668356796416,false,"@IvankaTrump Important-

Myth to Know about Coronavirus 

1. Spraying chlorine or alcohol on skin kills viruses in… https://t.co/EIy0EVBJB9",1,0,2020-03-08 16:34:05+00:00
100003,1232339103175319554,false,@SenSchumer Why don't you start with NY and tell DOH officials to get their heads out of their asses. All you polit… https://t.co/GDNvxH622w,0,0,2020-02-25 16:18:32+00:00
100003,1237720654918619136,false,"To those saying Covid-19 is just like the flu and that ‘they’ll be grand’, what about those who aren’t as lucky to… https://t.co/QFwvczdZdU",3,0,2020-03-11 12:42:54+00:00
100004,1243514215165562880,false,"Everyone with COVID-19 dies

This statement is untrue. As we have mentioned above, COVID-19 is only fatal for a small percentage of people.",0,0,2020-03-27 12:24:26+00:00
100004,1245384238897205250,false,"@ActivistaNG @ActionAidNG @Okwuosamj Myth 4:
Everyone with COVID -19 dies.....is this true?",3,2,2020-04-01 16:15:15+00:00
100003,1232944004570001408,false,Message to all #Trump supporters. Don't listen to him when he says #COVID-19 is just like the flu. Put this in numb… https://t.co/ZTAoWNPXUj,0,0,2020-02-27 08:22:12+00:00
100003,1237070651560579072,false,"So COVID-19 is ""just like the flu,"" huh? https://t.co/4cT5QiYMg3",0,0,2020-03-09 17:40:01+00:00
100003,1235203055496331265,false,For everyone who still thinks Covid-19 is just like the flu. Contact tracing is our chance to save lives. Again - d… https://t.co/ccGuhUCuZz,0,0,2020-03-04 13:58:52+00:00
