index,tweet_id,veracity,text,favorite_count,retweet_count,created_at
202,1246085895234580480,true,"Keep praying! There is hope, praise God. UBC-led study finds trial drug can significantly block early stages of COV… https://t.co/J7nrNEXHUU",13,4,2020-04-03 14:43:23+00:00
202,1246041990527139841,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/CGakvWHXoP,0,0,2020-04-03 11:48:55+00:00
202,1246027382898728960,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/fJH6GlRlrV,0,0,2020-04-03 10:50:52+00:00
202,1246023654942445569,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/ymOkg1MSOl,0,0,2020-04-03 10:36:03+00:00
202,1246161298192306185,true,⁦@lookner⁩ Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/uNz0Cvq290,0,0,2020-04-03 19:43:00+00:00
202,1246085133159084035,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/csir0xLBM7,6,2,2020-04-03 14:40:21+00:00
202,1246091121689636864,true,"Trial drug can significantly block early stages of COVID-19 in engineered human tissues
April 2, 2020 by Thandi Fle… https://t.co/iMjemX6AKe",0,0,2020-04-03 15:04:09+00:00
202,1245980265387896837,true,"Trial drug can significantly block early stages of COVID-19 in engineered human tissues
#coronavirus #COVID19
@WHO… https://t.co/IIWBfM22eI",0,1,2020-04-03 07:43:39+00:00
202,1246142832131309570,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/V01E2eiqBQ,0,0,2020-04-03 18:29:38+00:00
202,1246122874945048576,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/yKMuCYrwl2,0,0,2020-04-03 17:10:19+00:00
202,1246085232018755585,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/BdBCgboc4F,0,0,2020-04-03 14:40:45+00:00
202,1246081433740791809,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/XkMQPD2RYp,2,0,2020-04-03 14:25:39+00:00
202,1246091460463579136,true,"@erinmyers 
Trial drug can significantly block early stages of COVID-19 in engineered human tissues
April 2, 2020 b… https://t.co/p1iOWOa1ZW",0,0,2020-04-03 15:05:30+00:00
202,1245841967885492224,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/jKwnJngKxL via @ubcnews,0,0,2020-04-02 22:34:06+00:00
202,1245825426938724357,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/HgB39qyZho,0,0,2020-04-02 21:28:22+00:00
202,1245839808682917888,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues 🙏👏 #COVID19Pandemic… https://t.co/jmFkJ46jqh,2,2,2020-04-02 22:25:31+00:00
202,1245890524332142592,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/jALuNUCZzm,0,0,2020-04-03 01:47:03+00:00
203,1251952565241053184,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/22elvP2Q21",0,0,2020-04-19 19:15:26+00:00
202,1245895576950112256,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/in7zMwxj49 https://t.co/T8MGyjnuSs,0,0,2020-04-03 02:07:07+00:00
202,1245757661821321216,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/1jRGV7U3vk via @ubcnews,2,1,2020-04-02 16:59:06+00:00
202,1245796317483479042,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/YP5HwuE1nD via @ubcnews,0,0,2020-04-02 19:32:42+00:00
202,1245786981864542217,true,"UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues
April 2… https://t.co/4jRQ39NMMx",0,0,2020-04-02 18:55:36+00:00
202,1245918543872311304,true,UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues - UBC F… https://t.co/feh8UvvJTV,0,0,2020-04-03 03:38:23+00:00
202,1245796396965527552,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/qCJRh3H4x7,0,0,2020-04-02 19:33:01+00:00
202,1245865889422925824,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/6xXndL0I5s via @ubcnews,0,1,2020-04-03 00:09:09+00:00
202,1245898076637630464,true,"UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues
https://t.co/4muknv7vbF",0,0,2020-04-03 02:17:03+00:00
202,1245879166064447488,true,"UBC @UBC : Trial drug can significantly block early stages of COVID-19 in engineered human tissues
https://t.co/acLOG732MP",0,0,2020-04-03 01:01:55+00:00
202,1245933386352357383,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/aGuN9PN9Dr via @ubcnews,1,1,2020-04-03 04:37:22+00:00
202,1245826882089758722,true,ICYMI: Trial drug can significantly block early stages of COVID-19 in engineered human tissues. https://t.co/PYWtxXRFeV,4,2,2020-04-02 21:34:09+00:00
203,1250049416972644356,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/U2S0FfhVpq",0,0,2020-04-14 13:13:00+00:00
202,1245829116928106496,true,"Wow, promising development! 'Trial drug can significantly block early stages of COVID-19 in engineered human tissue… https://t.co/xImLtjIOzs",0,0,2020-04-02 21:43:02+00:00
202,1245822573901950977,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/fhWxorZyu8,0,0,2020-04-02 21:17:02+00:00
202,1245756563488305153,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/yLYnbF2J1M via @ubcnews,1,0,2020-04-02 16:54:44+00:00
202,1245780173351464961,true,New international study led by #UBC’s Dr. Josef Penninger finds trial drug that can significantly block early stage… https://t.co/d6dsJISOGj,13,10,2020-04-02 18:28:33+00:00
202,1245884895211200512,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/XqPniBHNYQ via @ubcnews,0,0,2020-04-03 01:24:41+00:00
202,1245935651272433665,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/4ddjv3kSj8,0,0,2020-04-03 04:46:22+00:00
202,1245874657372172289,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/8ciY6Wg7Tt via @ubcnews,0,0,2020-04-03 00:44:00+00:00
203,1255495373889642499,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/5MJlPup7RO",0,0,2020-04-29 13:53:17+00:00
202,1245907705069555712,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues: An… https://t.co/uYnWvjg03V @21stScience #News,0,0,2020-04-03 02:55:19+00:00
202,1245786719116505096,true,UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues - UBC F… https://t.co/QtrpG3XbGP,0,0,2020-04-02 18:54:34+00:00
202,1245935219095433222,true,"可溶性組み換えACE2で、新型コロナウイルスの感染をブロックする新訳候補が登場。

Trial drug can significantly block early stages of COVID-19 in engineered… https://t.co/CLGMvQw34b",23,7,2020-04-03 04:44:39+00:00
202,1245856363495874560,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/XghSGn8Gub via @medical_xpress,0,0,2020-04-02 23:31:18+00:00
202,1245843117271584768,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/ZBhnzHjyq7 via @ubcnews,0,1,2020-04-02 22:38:40+00:00
202,1245797278033600512,true,A Magical Journey: Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/QBwK1ZBx9Q,0,0,2020-04-02 19:36:31+00:00
202,1245908728110551040,true,"Trial drug, which can significantly block early stages of COVID-19 in engineered human tissues, found at University… https://t.co/U7rKRltXvh",1,0,2020-04-03 02:59:23+00:00
202,1245804196076511234,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/EkinDijL1f,0,0,2020-04-02 20:04:00+00:00
203,1250577874458836992,true,"University of Pittsburgh | COVID-19 vaccine candidate shows promise, research shows - https://t.co/Y1hlIHRL17 https://t.co/DQ9zTpeUxt",1,0,2020-04-16 00:12:54+00:00
202,1245864601092157441,true,"A future (probly &gt;1y out if it doesnt upset something else) vaccine goes into trials soon. ""Trial drug can signific… https://t.co/IwLMbiEN9A",0,0,2020-04-03 00:04:02+00:00
203,1254605247810396166,true,"COVID-19 vaccine candidate shows promise, research shows -- ScienceDaily https://t.co/z7wUVfz5b2",0,0,2020-04-27 02:56:15+00:00
203,1253716780779855872,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/R0DaNbzcfN",1,1,2020-04-24 16:05:48+00:00
203,1256250722431238145,true,"COVID-19 vaccine candidate shows promise, research shows -- ScienceDaily https://t.co/mBB4GwcLSt",0,0,2020-05-01 15:54:46+00:00
202,1245793584395190279,true,Trial drug can significantly block early stages of #COVID-19 in engineered human tissues @ubcnews @CellCellPress https://t.co/hxFB8jp5J7,72,52,2020-04-02 19:21:50+00:00
202,1245857381931610112,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues -- ScienceDaily https://t.co/G83mLEVHDI,12,7,2020-04-02 23:35:21+00:00
202,1245819175647367174,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/4zXT1qyIw6,0,0,2020-04-02 21:03:32+00:00
202,1245883021309259777,true,UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues - UBC F… https://t.co/co2aZWwWGK,1,0,2020-04-03 01:17:14+00:00
203,1254264170075156486,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/qwvJWYYRZz",0,0,2020-04-26 04:20:55+00:00
203,1250900104191639553,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/6qSFwMCRVC
During #pandemics , humans should… https://t.co/mm8POVWrWq",0,0,2020-04-16 21:33:20+00:00
203,1253775154091417605,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research https://t.co/emCQqJQeaA via @medical_xpress,0,0,2020-04-24 19:57:45+00:00
202,1245749225201205250,true,New UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues. https://t.co/PYWtxXRFeV,9,6,2020-04-02 16:25:34+00:00
202,1245761809975402497,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/dkxpOf96cQ via @ubcnews,3,2,2020-04-02 17:15:35+00:00
202,1245858365768495104,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/UNJ2k9YTit via @ubcnews,5,0,2020-04-02 23:39:15+00:00
202,1245932781684715521,true,"👼
UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues - UBC… https://t.co/8vwwHLRWgE",1,1,2020-04-03 04:34:58+00:00
203,1251382502893260800,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/99SyjNTYhj",0,0,2020-04-18 05:30:12+00:00
202,1245899818662150144,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/hkvQRZz4P9,0,0,2020-04-03 02:23:59+00:00
202,1245904832415682560,true,UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues - UBC F… https://t.co/vubcTE1gGG,0,0,2020-04-03 02:43:54+00:00
203,1250068395032182785,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/7P5WyGeMhE",0,0,2020-04-14 14:28:25+00:00
202,1245886919847882752,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/D8lmC8SVPE,0,0,2020-04-03 01:32:43+00:00
202,1245874905658228738,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/8ciY6Wg7Tt… https://t.co/23DpS2Uh5i,0,0,2020-04-03 00:44:59+00:00
202,1245874134841786368,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/njJmFDKptJ via @medical_xpress,1,0,2020-04-03 00:41:55+00:00
202,1245891162084380673,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/KusffwuCnE,0,0,2020-04-03 01:49:35+00:00
202,1245844090085916672,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/v4dRwqVBZX via @ubcnews,0,0,2020-04-02 22:42:32+00:00
202,1245782947287961600,true,UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues - UBC F… https://t.co/Sbx5Ru3nhc,0,0,2020-04-02 18:39:34+00:00
203,1254827938450534402,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/I99YVIy6ob,0,0,2020-04-27 17:41:08+00:00
202,1245884107076202497,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/LKGkIhu8ny via @ubcnews,0,0,2020-04-03 01:21:33+00:00
203,1254899110366318594,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/2BBahlrkfO,0,0,2020-04-27 22:23:57+00:00
202,1245887478487080960,true,UBC-led study finds trial drug can significantly block early stages of COVID-19 in engineered human tissues - UBC F… https://t.co/aJwUjKShoo,11,1,2020-04-03 01:34:56+00:00
203,1254266003443367938,true,"COVID-19 vaccine candidate shows promise, research shows
https://t.co/qwvJWZgto9
Scientists have announced a potent… https://t.co/cXer8seovC",0,0,2020-04-26 04:28:13+00:00
202,1245797878066556928,true,"Trial drug can significantly block early stages of COVID-19 in engineered human tissues
An international team has f… https://t.co/Ak2B1AX1U6",0,0,2020-04-02 19:38:54+00:00
202,1245779891322105857,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/QjzZJqpDR4 via @ubcnews,0,0,2020-04-02 18:27:26+00:00
202,1245898340170113028,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/op2aBN0aDI,0,0,2020-04-03 02:18:06+00:00
202,1245867245793734656,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/1LTsWsw6gV,0,0,2020-04-03 00:14:33+00:00
203,1250939387438944256,true,COVID-19 vaccine candidate shows promise in peer-reviewed research https://t.co/uoFVyjc5q1,0,0,2020-04-17 00:09:25+00:00
203,1250736471532847104,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/1SM7WxrFSx,0,0,2020-04-16 10:43:07+00:00
202,1245852043195097088,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/t3thkfopBs,1,0,2020-04-02 23:14:08+00:00
202,1245794433913761792,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/RPfGluKohk,0,0,2020-04-02 19:25:13+00:00
203,1250125265100914689,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/Cadv0qzcN0",0,0,2020-04-14 18:14:24+00:00
202,1245797837792657408,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/McREx3l6lS via @ubcnews,0,0,2020-04-02 19:38:44+00:00
202,1245868289076555780,true,"APN01 (human recombinant soluble angiotensin-converting enzyme 2—hrsACE2)
 a soluble form of ACE2

Trial drug can s… https://t.co/WqKXN9oNUS",0,0,2020-04-03 00:18:41+00:00
202,1245878900787380225,true,Trial drug can significantly block early stages of #COVID-19 in engineered human tissues https://t.co/atzY61jWCH,0,0,2020-04-03 01:00:51+00:00
202,1245811285880643584,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/wzzpyOKNtG,1,0,2020-04-02 20:32:11+00:00
202,1245838013336256513,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/yL612GsXF1,0,0,2020-04-02 22:18:23+00:00
202,1245798670714327040,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/ng66Czk4bt,42,20,2020-04-02 19:42:03+00:00
202,1245779151900020737,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/IoSNjv2o6k,0,0,2020-04-02 18:24:29+00:00
202,1245867273086070785,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/kbgmj9wsUP,1,0,2020-04-03 00:14:39+00:00
202,1245795042272391168,true,Trial drug can significantly block early stages of COVID-19 in engineered human tissues https://t.co/IIKLdZdcGS via @medical_xpress,0,0,2020-04-02 19:27:38+00:00
203,1246831568422711296,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/SOG9GvkCcQ,0,0,2020-04-05 16:06:25+00:00
203,1246783373483352065,true,"COVID-19 vaccine candidate shows promise, research shows -- ScienceDaily https://t.co/o4le3m7g14",0,0,2020-04-05 12:54:55+00:00
203,1249068035517739008,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/nmTynHhrz3",0,0,2020-04-11 20:13:20+00:00
203,1247428955218427904,true,"Blog Post: COVID-19 vaccine candidate shows promise, research shows - https://t.co/lcGQLDPr9e",0,0,2020-04-07 07:40:13+00:00
203,1247016964595294211,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research https://t.co/OqKWkgmrl5,0,0,2020-04-06 04:23:07+00:00
203,1248742444318875649,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/AOMr5ODuqf 😎",2,0,2020-04-10 22:39:33+00:00
203,1249023588717350914,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/t7RAkUVgV8",0,0,2020-04-11 17:16:43+00:00
203,1249083069098643456,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/Ngct5OKYy4",0,0,2020-04-11 21:13:05+00:00
203,1247092634390335490,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/RK1s6Vy8bv,0,0,2020-04-06 09:23:48+00:00
203,1246796193528713217,true,"COVID-19 vaccine candidate shows promise, research shows. This is very cool. https://t.co/GriZt1z3Dc",1,0,2020-04-05 13:45:51+00:00
203,1249038958878543872,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/BdxjXSIVAF",0,0,2020-04-11 18:17:48+00:00
203,1247419952451276808,true,"New post: ""COVID-19 vaccine candidate shows promise, research shows"" https://t.co/ZQpmvlzZoG",0,0,2020-04-07 07:04:27+00:00
203,1246953058799693828,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/OB02NNeBYd",0,0,2020-04-06 00:09:11+00:00
203,1246828666723667974,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/ItkaNoK5mV,0,0,2020-04-05 15:54:53+00:00
203,1247072934419746816,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/53Gp7npoQ6,0,0,2020-04-06 08:05:31+00:00
203,1249098231595728905,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/J3DaXH9G67",0,0,2020-04-11 22:13:20+00:00
203,1247697159312596992,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/fohnP1UJ1Z",0,0,2020-04-08 01:25:58+00:00
203,1247066706381615104,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research https://t.co/bGyoG4Ughe via @medical_xpress,0,0,2020-04-06 07:40:46+00:00
203,1248077346617339909,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/Dv1DRUSGNt U. of Pittsburgh candidate vaccine… https://t.co/fGtg5jUxcA",0,0,2020-04-09 02:36:42+00:00
203,1246967244632006657,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/1V0lrJX6f3,0,0,2020-04-06 01:05:33+00:00
203,1247063187943350274,true,"COVID-19 vaccine candidate shows promise, research shows.(https://t.co/Gxqtj5n5L0)
Follow us at: @geneticdisorde5
#GENE高 #Genesis #GenX",0,0,2020-04-06 07:26:47+00:00
203,1247560425249615873,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research  #pgh #pghproud https://t.co/PTTb7div5o,0,0,2020-04-07 16:22:38+00:00
203,1249129043758366724,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/pvAURslx1m",0,0,2020-04-12 00:15:46+00:00
203,1247390518084014082,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research. https://t.co/GOjab2xihJ,0,0,2020-04-07 05:07:29+00:00
203,1246852463191351296,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/qJ4gVBmE3R,0,0,2020-04-05 17:29:27+00:00
203,1247207182799601666,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/TDmfvGYlKK",0,0,2020-04-06 16:58:59+00:00
203,1246922588611362819,true,Does this have enough potential to go into human trials? If it proves successful how long would it take to beome av… https://t.co/V1E9vbwLzc,0,0,2020-04-05 22:08:06+00:00
203,1248085587933847552,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-reviewed Research https://t.co/W1VFcnZez9 via @Lab Equipment,0,0,2020-04-09 03:09:27+00:00
203,1247915404841934848,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research https://t.co/Rf1WFKLGqH,0,0,2020-04-08 15:53:12+00:00
203,1247104998749532161,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research | EurekAlert! Science News https://t.co/qXKRjhy4Fd,8,3,2020-04-06 10:12:56+00:00
203,1247044087028559873,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research - https://t.co/JvukNWLGvi,0,0,2020-04-06 06:10:53+00:00
203,1249053274470092800,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/KvLt3wlWhj",0,0,2020-04-11 19:14:41+00:00
203,1247091713811890176,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/q8FYEAqQB4,3,0,2020-04-06 09:20:09+00:00
203,1249008997622923267,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/t4SZySaZdb",0,0,2020-04-11 16:18:45+00:00
203,1247095962331303936,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/k2g1aQJfwQ",0,0,2020-04-06 09:37:01+00:00
203,1246910643577540613,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/p0PmnfBQxN,0,0,2020-04-05 21:20:38+00:00
203,1248156989084930048,true,"Science Today: COVID-19 vaccine candidate shows promise, research... https://t.co/XXGM1XDAlQ",0,0,2020-04-09 07:53:10+00:00
203,1246801897064927234,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/2g4VJfMNZF",21,5,2020-04-05 14:08:31+00:00
203,1247386922928017409,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/h1wpBBUTqr",0,0,2020-04-07 04:53:12+00:00
203,1247111477103820800,true,#COVID-19 #vaccine candidate shows promise in first peer-reviewed #research https://t.co/1m8rkDsZ6q via @medical_xpress,0,0,2020-04-06 10:38:41+00:00
203,1249373895880294401,true,"- Note from Sam - COVID-19 vaccine candidate shows promise, research shows https://t.co/xIpV1gVVlE",1,0,2020-04-12 16:28:43+00:00
203,1247347892039208960,true,(2020/04/02) COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research | Pittwire | University of Pi… https://t.co/YH7de8vZ1a,0,0,2020-04-07 02:18:06+00:00
203,1246924366912409600,true,"Pretty cool news from Pittsburgh
COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/qE0yJ57NvZ",1,0,2020-04-05 22:15:10+00:00
203,1247286438162464768,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/1P0RAiSw5H",2,0,2020-04-06 22:13:54+00:00
203,1247003425264394241,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research https://t.co/mC4lJxacK9 via @medical_xpress,0,0,2020-04-06 03:29:19+00:00
203,1247784998716837890,true,"#COVID-19 #vaccine candidate shows promise, research shows
https://t.co/rkgzrxzX3u
https://t.co/Zw1WPBUOBj https://t.co/ZmMtmxf7F7",1,1,2020-04-08 07:15:01+00:00
203,1247315630291730432,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/ObmvPUHMM4,0,0,2020-04-07 00:09:54+00:00
203,1247199804385566722,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research https://t.co/ktsvdN3yg2 via @medical_xpress,0,0,2020-04-06 16:29:39+00:00
203,1246788315489218560,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/tSp3HLjtYd",0,0,2020-04-05 13:14:33+00:00
203,1247332876770635777,true,"""COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research"" -Pitt.edu
Thursday, April 2, 2020… https://t.co/8dngym0rHN",0,0,2020-04-07 01:18:26+00:00
203,1247443609282101249,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/c0Hb37qZEF",0,0,2020-04-07 08:38:27+00:00
203,1246781746663874562,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/7dKtuKGZTm @anteksiler aracılığıyla,0,0,2020-04-05 12:48:27+00:00
203,1247690111963164672,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/Moesm2hTZy,0,0,2020-04-08 00:57:58+00:00
203,1247889504112795656,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/cY8JxRfo2u,0,0,2020-04-08 14:10:17+00:00
203,1249237706934272000,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/ctBAQeltjX,0,0,2020-04-12 07:27:33+00:00
203,1247739489050484738,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/YZjXW2VB7x 世界が１つの危機に瀕して立ち向かって… https://t.co/9BduEvoljz,0,0,2020-04-08 04:14:10+00:00
203,1248167809818988547,true,"COVID-19 vaccine candidate shows promise, research finds https://t.co/MnCMagoCoO",0,0,2020-04-09 08:36:10+00:00
203,1247052812896395264,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/ePBua60w3y,0,0,2020-04-06 06:45:34+00:00
203,1247365469335625729,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/BRAQiGBdu1",0,0,2020-04-07 03:27:57+00:00
203,1248693111720742914,true,COVID-19 vaccine candidate shows promise in first peer-reviewed research | EurekAlert! Science News https://t.co/0ytlFRdj1t,0,0,2020-04-10 19:23:32+00:00
203,1247261309986418690,true,"COVID-19 vaccine candidate shows promise, research shows https://t.co/QEZcepKEKA",1,0,2020-04-06 20:34:03+00:00
203,1247264095033851906,true,"A ray of hope! COVID-19 vaccine candidate shows promise, research shows https://t.co/Zj9HWI030b",0,0,2020-04-06 20:45:07+00:00
203,1248692742730981376,true,"COVID-19 vaccine candidate shows promise, research shows -- ScienceDaily https://t.co/BhClb5VGzt",0,0,2020-04-10 19:22:04+00:00
203,1247325388105277442,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/VA67MZXEA5,0,0,2020-04-07 00:48:41+00:00
203,1247557042748960769,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/xL8yOWxLNG,0,0,2020-04-07 16:09:12+00:00
203,1248301746927079424,true,"COVID-19 Vaccine Candidate Shows Promise, Research Shows https://t.co/Nqo4Kwg0TN",0,0,2020-04-09 17:28:23+00:00
203,1246798665135665152,true,"We're #SVProud that Stephen Balmert, SV '06, is one of the authors in this ground-breaking research! COVID-19 Vacci… https://t.co/Cca5T45UL5",26,4,2020-04-05 13:55:40+00:00
203,1248599996464795649,true,"COVID-19 vaccine candidate shows promise, research finds https://t.co/hZwf19jjsM",0,0,2020-04-10 13:13:31+00:00
203,1247364098863423488,true,COVID-19 Vaccine Candidate Shows Promise in First Peer-Reviewed Research https://t.co/Qlq05ttt9e,0,1,2020-04-07 03:22:30+00:00
203,1248582554631860225,true,"COVID-19 vaccine candidate shows promise, research shows.
https://t.co/unJgj9bvPJ",0,0,2020-04-10 12:04:13+00:00
203,1247428953934950400,true,"COVID-19 vaccine candidate shows promise, research shows - https://t.co/K0AEf6SvAW https://t.co/Stwax5gP5y",0,0,2020-04-07 07:40:13+00:00
203,1248594923223425025,true,"COVID-19 vaccine candidate shows promise, research finds https://t.co/MnCMagoCoO",0,0,2020-04-10 12:53:22+00:00
