index,tweet_id,veracity,text,favorite_count,retweet_count,created_at
590,1221684913176379392,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/UXfn0Vadlk via @pamelageller",0,1,2020-01-27 06:42:35+00:00
590,1220936040795398144,false,"真実を頑なに隠し続ける中国の武漢にて、コロナウイルスによる死者数10.000人突破の可能性
CORONAVIRUS: Reports of 10.000 DEAD in Wuhan, China https://t.co/yFOWfWsPaM",0,0,2020-01-25 05:06:50+00:00
590,1221056089690497024,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/0Yq8jgXCdg @pamelagellerから",0,0,2020-01-25 13:03:52+00:00
590,1220863881192579072,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/iPLkm82lJM via @pamelageller",0,0,2020-01-25 00:20:06+00:00
590,1221568011955425281,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/OPdsM6b195 via @pamelageller",0,0,2020-01-26 22:58:04+00:00
590,1221093348003450880,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/UZeAnKHogF via @pamelageller",0,0,2020-01-25 15:31:55+00:00
590,1221000604853555201,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/NUPefEIEgS @pamelagellerさんから",0,0,2020-01-25 09:23:23+00:00
590,1221077877266903040,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China - Geller Report News https://t.co/yOgUl9uQ0s",0,0,2020-01-25 14:30:27+00:00
590,1220943763050123269,false,"新型コロナ死者10000人突破！こんなガセと思われるニュースにみんな踊らされる。もうみんな落ち着けと言いたいが、パニック状態になりつつあり、今後加速すると思われる。
CORONAVIRUS: Reports of 10,000 D… https://t.co/VA5hsuse3B",0,0,2020-01-25 05:37:31+00:00
590,1221014036634132481,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/CXVRrk0oUf via @pamelageller",0,0,2020-01-25 10:16:46+00:00
590,1221093125067870209,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/seQx6af8oZ",0,0,2020-01-25 15:31:02+00:00
590,1221044778663542784,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/QSnck8N1zL",0,0,2020-01-25 12:18:55+00:00
590,1221336820417384448,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/gujKNpBkEw @pamelagellerから",0,0,2020-01-26 07:39:23+00:00
590,1220941830075797504,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/rTcmdGyzGN",2,1,2020-01-25 05:29:50+00:00
590,1220961471200251905,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/MAyZ0QGnPq
Really❓",0,0,2020-01-25 06:47:53+00:00
590,1221045178212839430,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/ueUCNUEqFv via @pamelageller",2,4,2020-01-25 12:20:31+00:00
590,1221089313598902279,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/lxVaGMOAzM via @pamelageller",0,1,2020-01-25 15:15:53+00:00
590,1221112012786294786,false,"What to make of this ? Not convinced. The source: a man who emailed someone, who heard from a friend who is in Chin… https://t.co/hjxchMb400",0,0,2020-01-25 16:46:05+00:00
590,1221432386329513990,false,"【緊急】武漢市、死者10000人突破の未確認情報。ソースは武漢市民の生の声

CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/3zsEbfYygx @pamelagellerから",0,1,2020-01-26 13:59:08+00:00
590,1221043159666503681,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/YOiSWkgpoe via @pamelageller",0,0,2020-01-25 12:12:29+00:00
590,1221354629054648321,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/6mEvEE69Zx @pamelagellerより",1,0,2020-01-26 08:50:09+00:00
51,1249428016041615360,false,"Hello Michigan people, send this lady to a psychiatric hospital, please! Michigan Governor Bans Gardening, Sale Of… https://t.co/XpBX1ssJu9",0,0,2020-04-12 20:03:46+00:00
51,1249374981642952704,false,"Power hungry dictator!

Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Pro… https://t.co/sIkshFwrS9",0,0,2020-04-12 16:33:02+00:00
51,1249710747833249798,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/eCCZs3qq2M via @pamelageller",0,0,2020-04-13 14:47:15+00:00
51,1249703479305781251,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited… https://t.co/DofGCX2TKq",0,0,2020-04-13 14:18:22+00:00
51,1250744459630972929,false,"Exposing Little Tyrants All Over The Country
Dem. Michigan Governor Bans Sales of American Flags During Coronavirus… https://t.co/zaMqiuN7cg",0,0,2020-04-16 11:14:51+00:00
51,1249498959984365569,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/IPZtjoFXwK",0,0,2020-04-13 00:45:41+00:00
590,1220796032331788290,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/ocGquebC8a via @pamelageller",0,0,2020-01-24 19:50:30+00:00
590,1220804374777225218,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China - Geller Report News https://t.co/ppMyzZgl7l",0,0,2020-01-24 20:23:39+00:00
590,1220826910843985920,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China - Geller Report News https://t.co/ZDT4aXYmWF",0,0,2020-01-24 21:53:12+00:00
590,1220825764511260672,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China... https://t.co/P5AreYpukE",0,0,2020-01-24 21:48:38+00:00
51,1249727259335933956,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited - Geller Report… https://t.co/Q1zemVa9tl",0,0,2020-04-13 15:52:52+00:00
188,1243924088478990336,false,"Queen Elizabeth tests positive for Covid-19, goes into self-isolation https://t.co/LXqHzHDk7e https://t.co/lFnvFDVb6V",2,3,2020-03-28 15:33:08+00:00
51,1249370235569922053,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/fEyyrJTQtJ via @pamelageller",0,0,2020-04-12 16:14:10+00:00
51,1249654144408920064,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/fd1ToazH0C via @pamelageller",0,0,2020-04-13 11:02:20+00:00
590,1220840740068065280,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/2Rdn0pT0M2 @pamelagellerより",0,0,2020-01-24 22:48:09+00:00
51,1249404183297523712,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/4kuDqy7oau via @pamelageller",0,1,2020-04-12 18:29:04+00:00
590,1220835410525421574,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China 

@1063WORD @TaraServatius @bobonword @chris_whitmire… https://t.co/XUmLPQYGzM",0,1,2020-01-24 22:26:58+00:00
51,1249400532826853376,false,"One of Pedophile Joe's picks for VP...Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardenin… https://t.co/RQXQXv2dCx",0,0,2020-04-12 18:14:34+00:00
51,1249902652240138240,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/aj7EPLt1Qr via @pamelageller",0,0,2020-04-14 03:29:49+00:00
51,1249663133888565248,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited… https://t.co/m7C5rFqli1",0,0,2020-04-13 11:38:03+00:00
51,1249530395042947073,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/BzicYuBZkC via @pamelageller",0,0,2020-04-13 02:50:35+00:00
590,1220789652417699840,false,"via @PamelaGeller: CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/uFKVc7zPyP https://t.co/keZ3B9wcUi",0,0,2020-01-24 19:25:08+00:00
590,1220839309244108801,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/aAZtS2r9Dh via @pamelageller",0,0,2020-01-24 22:42:28+00:00
51,1249368820688408577,false,"via @PamelaGeller: Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibit… https://t.co/Iis7BnKklK",0,0,2020-04-12 16:08:33+00:00
590,1220828165079228417,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/iPQlCssiWB via @pamelageller",0,0,2020-01-24 21:58:11+00:00
51,1249373119480913920,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/ePwzkZy44W via @pamelageller",0,0,2020-04-12 16:25:38+00:00
51,1249677965723611137,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/6Ejtq9AU51 via @pamelageller",0,0,2020-04-13 12:36:59+00:00
51,1249723359966965761,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/HszUQfnQDE via @pamelageller",0,0,2020-04-13 15:37:22+00:00
51,1249845737426427904,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/qrrtkJJKHV via @pamelageller",0,0,2020-04-13 23:43:39+00:00
590,1220808865593331718,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/JgywzhpX5u via @pamelageller",0,1,2020-01-24 20:41:29+00:00
51,1249537228948283392,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/p5H3N563NY via @pamelageller",0,0,2020-04-13 03:17:45+00:00
51,1249389635287080960,false,"And it will get worse... ""America is getting a real glimpse of life under left wing Democrat rule. Frightening.""

M… https://t.co/hsO3RvM94f",0,0,2020-04-12 17:31:16+00:00
51,1249703954059051008,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/KjpOVbq6Jw via @pamelageller",0,0,2020-04-13 14:20:15+00:00
51,1249424827317989378,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/2SBvakDLIO via @pamelageller",0,0,2020-04-12 19:51:06+00:00
590,1220844832849047554,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/qspnyrdlP5 via @pamelageller",0,0,2020-01-24 23:04:25+00:00
51,1249727248724373504,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited – Geller Report… https://t.co/o8aqslMoVC",0,0,2020-04-13 15:52:49+00:00
51,1249686798487498757,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/yc5OBjWDqd via @pamelageller",0,0,2020-04-13 13:12:05+00:00
51,1249400999212732416,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited… https://t.co/j6j2gDt3RN",0,0,2020-04-12 18:16:25+00:00
51,1249376608525398017,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/P1yvgNV5VQ via @pamelageller",2,1,2020-04-12 16:39:30+00:00
590,1220821344063053826,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/zBY2ARp0Jf via @pamelageller",0,0,2020-01-24 21:31:04+00:00
51,1249945965794033664,false,ALL ABOUT MONEY MACHINES OF GREED &amp; CRUELTY KILLING BY DEPOPULATIONS only sellable GATES-CHINESE PRODUCTS  VIRUS &amp;… https://t.co/CLuOZ5bo3X,0,0,2020-04-14 06:21:55+00:00
51,1249782405961056256,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/Yvy3Gptt6B via @pamelageller",0,0,2020-04-13 19:32:00+00:00
51,1249804297094811656,false,"#MaleficentMichiganGov

Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Pro… https://t.co/Ez9cLsVkVw",0,0,2020-04-13 20:58:59+00:00
590,1220811986587594755,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/mU1XNDdMkO via @pamelageller",0,0,2020-01-24 20:53:53+00:00
51,1249713734274203648,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/QWXuIX4miM via @pamelageller",0,0,2020-04-13 14:59:07+00:00
51,1249661463503024132,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/zJrw1NsEBb via @pamelageller",0,0,2020-04-13 11:31:25+00:00
590,1220819345401700352,false,"CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China https://t.co/6OYU2IHzG6 via @pamelageller",0,0,2020-01-24 21:23:08+00:00
51,1249865579046924288,false,"Do not reelect these people!!!  Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supp… https://t.co/cRWe4MVXVs",0,0,2020-04-14 01:02:30+00:00
51,1249694918538338306,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited - Geller Report… https://t.co/X4DevdgljK",0,0,2020-04-13 13:44:21+00:00
51,1249698828854235136,false,"Michigan Governor Bans Gardening, Sale Of Fruit and Vegetable Seeds, Gardening Supplies Prohibited https://t.co/d8B9WhhF16 via @pamelageller",0,0,2020-04-13 13:59:53+00:00
593,1245707588123099140,false,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/ClspczaiYq
#Canada… https://t.co/7dGxcTJplq",0,0,2020-04-02 13:40:07+00:00
593,1249385686203011075,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/eXnnhuoWF3,0,1,2020-04-12 17:15:34+00:00
593,1249649022463246336,false,".
💉 Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It
.
https://t.co/QRmR3XUEvX",0,1,2020-04-13 10:41:58+00:00
593,1250103051974836226,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/CaRc6nM0Cm vía @GreatGameIndia,0,0,2020-04-14 16:46:08+00:00
593,1248241768472199170,false,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It
https://t.co/tc7W2D9LJ2",16,10,2020-04-09 13:30:03+00:00
593,1249105571766243337,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia ⁦… https://t.co/oF1r2iLmwe,0,1,2020-04-11 22:42:30+00:00
593,1252233861838155777,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/VqjxvFn2mr,5,5,2020-04-20 13:53:12+00:00
593,1245335823278575618,false,"Coronavirus Bioweapon – How China Stole #Coronavirus From Canada And Weaponized It #COVIDー19 #COVID19 
https://t.co/fw8qRDoK35",0,0,2020-04-01 13:02:52+00:00
593,1247867794831609857,false,@O3Heisenberg @manifesto2000 @Deerstet_Music @GillesnFio @RoyPentland @PeterGreig6 @EDavidAn @VeronicaTalbot9… https://t.co/yD5YE8p5U4,3,1,2020-04-08 12:44:01+00:00
593,1245720152190210059,false,The below visualization The Secret History of #Coronavirus is based on GreatGameIndia‘s exclusive report Coronaviru… https://t.co/98t4UXQGxv,19,6,2020-04-02 14:30:03+00:00
593,1246074101984161792,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/ZeX1iIjxOz via @GreatGameIndia,0,0,2020-04-03 13:56:31+00:00
593,1247884061600669698,false,@AlaMerQld @O3Heisenberg @manifesto2000 @Deerstet_Music @GillesnFio @RoyPentland @PeterGreig6 @EDavidAn… https://t.co/MfgoAMiAP1,5,5,2020-04-08 13:48:39+00:00
593,1247540301821923334,false,@DrTedros @RoyalFamily Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It - 20 TRILL… https://t.co/3e8BneZIbP,1,0,2020-04-07 15:02:40+00:00
593,1249321462307094529,false,@FriendsOScience @MartinBrampton @ECOWARRIORSS @John_Menzies @GillesnFio @Samanth71003012 @no2wind @manifesto2000… https://t.co/N08xqqdemH,12,14,2020-04-12 13:00:22+00:00
593,1250325571348787203,false,"EXCLUSIVE

#Coronavirus Bioweapon

How China Stole Coronavirus From Canada And Weaponized It
https://t.co/tc7W2DrmAA",2,4,2020-04-15 07:30:20+00:00
593,1247481672628457472,false,"@AlexBerenson Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It
https://t.co/cNUpQHgwzx",0,0,2020-04-07 11:09:42+00:00
593,1245342665857806336,false,"EXCLUSIVE

#Coronavirus Bioweapon

How China Stole Coronavirus From Canada And Weaponized It
https://t.co/tc7W2DrmAA",1,3,2020-04-01 13:30:03+00:00
593,1248001090924285952,false,@BruceAsh9 @SolomonYue @HawleyMO - Wuhan Coronavirus: LAWSUITE DEMANDS DAMAGES WORTH $20 TRILLION Lawsuit says Chin… https://t.co/mdZaFUxMO0,0,0,2020-04-08 21:33:41+00:00
593,1246144266335903746,false,@Winnipegred @RoyPentland @ozhomeschool @Christi17363008 @GillesnFio @DrakeTwgdadrea1 @manifesto2000 @markp1950… https://t.co/GcuNLPBn6q,2,2,2020-04-03 18:35:19+00:00
593,1249103678574919681,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/eXnnhuoWF3,0,1,2020-04-11 22:34:58+00:00
593,1246494503923585031,false,@edmundog190 Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It. https://t.co/3MHSFIHwgS,0,0,2020-04-04 17:47:03+00:00
593,1250189163342843908,false,"@KarenKFolques @GeraldoRivera 👏👏👍

“The below visualization The Secret History of Coronavirus Bioweapon is based on… https://t.co/RhtI16NEnU",1,0,2020-04-14 22:28:18+00:00
593,1255398426117840901,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/hbmwNUtKvD @GreatGameIndiaより,0,0,2020-04-29 07:28:03+00:00
593,1252159223183466497,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/kmhEdnxuDm via @GreatGameIndia,0,0,2020-04-20 08:56:37+00:00
593,1254743745834225666,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/mhvNysw5kJ,0,0,2020-04-27 12:06:35+00:00
593,1245150540159385604,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/JTt5YzqTpj,0,1,2020-04-01 00:46:37+00:00
593,1253289150649905152,false,"Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/BJwqgQ98zw

#RT #WWG1WGA",0,1,2020-04-23 11:46:33+00:00
593,1251228298799124482,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/O35IMEbbgc,0,0,2020-04-17 19:17:27+00:00
593,1247157547032809472,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/BqFUoOcLSm via… https://t.co/oB20ZvR5I0,0,0,2020-04-06 13:41:44+00:00
593,1246994373096636418,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/24lFPzNFZ8,0,0,2020-04-06 02:53:21+00:00
593,1247045222560944129,false,@LeBouthillierB @GaryMaltais @KenPereira11 @ezralevant @WeatheredHype @johnef064 @mistrmeh_ca Coronavirus Bioweapon… https://t.co/tQfmuCCKhL,1,1,2020-04-06 06:15:24+00:00
593,1250062555072155657,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | https://t.co/aVn01wjSbO,1,0,2020-04-14 14:05:12+00:00
593,1246913169802526720,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/3jrLGlsd3k vía @GreatGameIndia,1,1,2020-04-05 21:30:40+00:00
593,1250390209495269378,false,"Coronavirus Bioweapon – 
How China Stole Coronavirus From Canada And Weaponized It - Jan 26th 2020… https://t.co/2yRrE1HZm8",1,0,2020-04-15 11:47:11+00:00
593,1247492189128732677,false,"Visualizing The Secret History Of Coronavirus Bioweapon !!
https://t.co/rghw9rj5T3
How China Stole Coronavirus From… https://t.co/EDCLnZOESG",5,7,2020-04-07 11:51:29+00:00
593,1246495835833143304,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It. https://t.co/3MHSFIHwgS,0,0,2020-04-04 17:52:20+00:00
593,1251642690904698880,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/NJnztGP8Fb,0,0,2020-04-18 22:44:06+00:00
593,1247165411734335493,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/BqFUoOumJU via @GreatGameIndia,0,0,2020-04-06 14:13:00+00:00
593,1250711432515239936,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/vd1c0aeE8F,0,0,2020-04-16 09:03:37+00:00
593,1247047023733485568,false,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It
https://t.co/267GDK9G6G",0,0,2020-04-06 06:22:34+00:00
593,1249128225470648321,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/eXnnhuoWF3,0,0,2020-04-12 00:12:31+00:00
593,1247044812232167426,false,@LeBouthillierB @Dixie4Alberta @GaryMaltais @KenPereira11 @ezralevant @WeatheredHype @johnef064 @mistrmeh_ca Corona… https://t.co/lf429GaYJz,1,0,2020-04-06 06:13:46+00:00
593,1251949926298288134,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/1u2S5ckvTh,1,1,2020-04-19 19:04:57+00:00
593,1246758187241558017,false,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It

#QAnon #WWG1WGA #lockdown… https://t.co/rEzofNH6at",0,0,2020-04-05 11:14:50+00:00
593,1246495269304311809,false,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It

https://t.co/3MHSFIHwgS",0,0,2020-04-04 17:50:05+00:00
593,1246542258112827397,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/J0Of3P0Qn9 via @GreatGameIndia,0,0,2020-04-04 20:56:48+00:00
593,1245782755130003456,false,"@WIONews @palkisu Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It

https://t.co/RVMhoiUtoa",0,0,2020-04-02 18:38:49+00:00
593,1252771629576466432,false,"The Secret History of #Coronavirus Bioweapon

Visualization based on @GreatGameIndia‘s exclusive report Coronavirus… https://t.co/DBrI82yj8o",1,7,2020-04-22 01:30:06+00:00
593,1248384345041014785,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/AiUE9vsmv3,1,1,2020-04-09 22:56:36+00:00
593,1247748660554633216,false,The below visualization The Secret History of Coronavirus Bioweapon is based on GreatGameIndia‘s exclusive report C… https://t.co/sENNKXrCi2,2,5,2020-04-08 04:50:37+00:00
593,1246877340363304962,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/wyktbfCAWJ,0,0,2020-04-05 19:08:18+00:00
593,1250711452685611009,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/WZXGo5w2nN via @GreatGameIndia,0,0,2020-04-16 09:03:42+00:00
593,1247991628725288960,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/LLAC9UnzHs,0,0,2020-04-08 20:56:05+00:00
593,1246719463887704065,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/VK9ot6GArt,0,3,2020-04-05 08:40:57+00:00
593,1251154031600259079,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/3kMdLDTvRQ,0,0,2020-04-17 14:22:21+00:00
593,1246236896134651906,false,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It
https://t.co/LN5Zg7G3ue",0,0,2020-04-04 00:43:24+00:00
593,1247750246983065600,false,"Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It.
https://t.co/Jdsc9YxRMx",0,0,2020-04-08 04:56:55+00:00
593,1246836751936696321,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/4N48FhKkxs vía @GreatGameIndia,0,0,2020-04-05 16:27:01+00:00
593,1241219549011169280,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/g5afCftCxc via @GreatGameIndia,0,0,2020-03-21 04:26:15+00:00
593,1245017938056351744,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/H8PLQQq9Cg via @GreatGameIndia,0,1,2020-03-31 15:59:42+00:00
593,1239920196812328960,false,The #Secret History of #Coronavirus #Bioweapon is based on @GreatGameIndia‘s exclusive report Coronavirus Bioweapon… https://t.co/fdmcjfXsrg,8,7,2020-03-17 14:23:06+00:00
593,1239920390677254146,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/7nZufho4HH via @GreatGameIndia,0,0,2020-03-17 14:23:52+00:00
593,1240684779076550657,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia… https://t.co/Eu9YfjlVf2,1,4,2020-03-19 17:01:16+00:00
593,1241640549284818944,false,#Coronavirus #Bioweapon – How #China Stole Coronavirus From #Canada And Weaponized It https://t.co/KbyQGaoZpA via @GreatGameIndia,0,1,2020-03-22 08:19:10+00:00
593,1245049602165874688,false,"@Patrick_Coffin @Barbarajdurkin Was it a bioweapon?
@StefanMolyneux  interviews Dr Paul Cottrell… https://t.co/Onz2CkO19l",0,0,2020-03-31 18:05:31+00:00
593,1239232134830788609,false,Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/270Nwc3BsT,2,2,2020-03-15 16:48:59+00:00
593,1242812960680132609,false,Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGameIndia https://t.co/LpTUf3GsXB,4,2,2020-03-25 13:57:54+00:00
593,1241311709983358976,false,@exsaddam @TeoriDergi [Coronavirus Bioweapon - How China Stole Coronavirus From Canada And Weaponized It | GreatGam… https://t.co/ueCFTXcV6S,0,0,2020-03-21 10:32:28+00:00
593,1242489418528808960,false,"Jan 2020...
Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It… https://t.co/sY09W7p58G",0,0,2020-03-24 16:32:16+00:00
593,1238677647023943680,false,"@AndrewHClark @realBradBrewer @Acosta #CoronavirusPandemic #CoronavirusOutbreak #CHINA #CANADA  
Coronavirus Biowea… https://t.co/XRkblBMUAN",2,0,2020-03-14 04:05:39+00:00
593,1242859579828047876,false,#Coronavirus Bioweapon – How China Stole Coronavirus From Canada And Weaponized It https://t.co/hHA98K7OYQ vía @GreatGameIndia,1,0,2020-03-25 17:03:09+00:00
